Time,Height,KineticEnergy
6.471,0.920396,42.1329
6.472,0.929566,42.0429
6.473,0.938726,41.953
6.474,0.947876,41.8632
6.475,0.957017,41.7735
6.476,0.966147,41.6839
6.477,0.975268,41.5943
6.478,0.984379,41.5049
6.479,0.99348,41.4156
6.48,1.00257,41.3263
6.481,1.01165,41.2372
6.482,1.02072,41.1482
6.483,1.02979,41.0592
6.484,1.03884,40.9704
6.485,1.04788,40.8816
6.486,1.05691,40.793
6.487,1.06594,40.7044
6.488,1.07495,40.6159
6.489,1.08395,40.5276
6.49,1.09295,40.4393
6.491,1.10193,40.3511
6.492,1.1109,40.263
6.493,1.11987,40.1751
6.494,1.12882,40.0872
6.495,1.13776,39.9994
6.496,1.1467,39.9117
6.497,1.15562,39.8241
6.498,1.16454,39.7366
6.499,1.17344,39.6492
6.5,1.18234,39.5619
6.501,1.19122,39.4747
6.502,1.2001,39.3875
6.503,1.20897,39.3005
6.504,1.21782,39.2136
6.505,1.22667,39.1268
6.506,1.2355,39.04
6.507,1.24433,38.9534
6.508,1.25315,38.8669
6.509,1.26195,38.7804
6.51,1.27075,38.6941
6.511,1.27954,38.6078
6.512,1.28832,38.5217
6.513,1.29708,38.4356
6.514,1.30584,38.3496
6.515,1.31459,38.2638
6.516,1.32333,38.178
6.517,1.33206,38.0923
6.518,1.34077,38.0068
6.519,1.34948,37.9213
6.52,1.35818,37.8359
6.521,1.36687,37.7506
6.522,1.37555,37.6654
6.523,1.38422,37.5803
6.524,1.39288,37.4953
6.525,1.40153,37.4104
6.526,1.41017,37.3256
6.527,1.4188,37.2409
6.528,1.42742,37.1563
6.529,1.43603,37.0718
6.53,1.44463,36.9873
6.531,1.45322,36.903
6.532,1.4618,36.8188
6.533,1.47038,36.7346
6.534,1.47894,36.6506
6.535,1.48749,36.5667
6.536,1.49603,36.4828
6.537,1.50456,36.3991
6.538,1.51309,36.3154
6.539,1.5216,36.2319
6.54,1.5301,36.1484
6.541,1.53859,36.065
6.542,1.54708,35.9818
6.543,1.55555,35.8986
6.544,1.56401,35.8155
6.545,1.57247,35.7325
6.546,1.58091,35.6497
6.547,1.58935,35.5669
6.548,1.59777,35.4842
6.549,1.60618,35.4016
6.55,1.61459,35.3191
6.551,1.62298,35.2367
6.552,1.63137,35.1544
6.553,1.63974,35.0722
6.554,1.64811,34.9901
6.555,1.65646,34.9081
6.556,1.66481,34.8261
6.557,1.67315,34.7443
6.558,1.68147,34.6626
6.559,1.68979,34.5809
6.56,1.6981,34.4994
6.561,1.70639,34.418
6.562,1.71468,34.3366
6.563,1.72296,34.2554
6.564,1.73122,34.1742
6.565,1.73948,34.0932
6.566,1.74773,34.0122
6.567,1.75597,33.9314
6.568,1.76419,33.8506
6.569,1.77241,33.7699
6.57,1.78062,33.6893
6.571,1.78882,33.6089
6.572,1.79701,33.5285
6.573,1.80519,33.4482
6.574,1.81336,33.368
6.575,1.82152,33.2879
6.576,1.82967,33.2079
6.577,1.83781,33.128
6.578,1.84594,33.0482
6.579,1.85406,32.9685
6.58,1.86217,32.8889
6.581,1.87027,32.8094
6.582,1.87836,32.73
6.583,1.88644,32.6507
6.584,1.89451,32.5714
6.585,1.90257,32.4923
6.586,1.91062,32.4133
6.587,1.91866,32.3343
6.588,1.9267,32.2555
6.589,1.93472,32.1767
6.59,1.94273,32.0981
6.591,1.95073,32.0195
6.592,1.95873,31.9411
6.593,1.96671,31.8627
6.594,1.97468,31.7845
6.595,1.98264,31.7063
6.596,1.9906,31.6282
6.597,1.99854,31.5503
6.598,2.00648,31.4724
6.599,2.0144,31.3946
6.6,2.02231,31.3169
6.601,2.03022,31.2393
6.602,2.03811,31.1618
6.603,2.046,31.0844
6.604,2.05387,31.0071
6.605,2.06174,30.9299
6.606,2.06959,30.8528
6.607,2.07744,30.7758
6.608,2.08527,30.6989
6.609,2.0931,30.6221
6.61,2.10092,30.5453
6.611,2.10872,30.4687
6.612,2.11652,30.3922
6.613,2.1243,30.3157
6.614,2.13208,30.2394
6.615,2.13985,30.1632
6.616,2.14761,30.087
6.617,2.15535,30.011
6.618,2.16309,29.935
6.619,2.17082,29.8592
6.62,2.17854,29.7834
6.621,2.18624,29.7077
6.622,2.19394,29.6322
6.623,2.20163,29.5567
6.624,2.20931,29.4813
6.625,2.21698,29.406
6.626,2.22464,29.3309
6.627,2.23229,29.2558
6.628,2.23993,29.1808
6.629,2.24756,29.1059
6.63,2.25518,29.0311
6.631,2.26279,28.9564
6.632,2.27039,28.8818
6.633,2.27798,28.8073
6.634,2.28556,28.7328
6.635,2.29313,28.6585
6.636,2.30069,28.5843
6.637,2.30824,28.5102
6.638,2.31578,28.4362
6.639,2.32331,28.3622
6.64,2.33084,28.2884
6.641,2.33835,28.2146
6.642,2.34585,28.141
6.643,2.35334,28.0675
6.644,2.36082,27.994
6.645,2.3683,27.9206
6.646,2.37576,27.8474
6.647,2.38321,27.7742
6.648,2.39066,27.7012
6.649,2.39809,27.6282
6.65,2.40551,27.5553
6.651,2.41293,27.4825
6.652,2.42033,27.4099
6.653,2.42773,27.3373
6.654,2.43511,27.2648
6.655,2.44248,27.1924
6.656,2.44985,27.1201
6.657,2.4572,27.0479
6.658,2.46455,26.9758
6.659,2.47188,26.9038
6.66,2.47921,26.8319
6.661,2.48653,26.76
6.662,2.49383,26.6883
6.663,2.50113,26.6167
6.664,2.50841,26.5452
6.665,2.51569,26.4737
6.666,2.52296,26.4024
6.667,2.53021,26.3312
6.668,2.53746,26.26
6.669,2.5447,26.189
6.67,2.55193,26.118
6.671,2.55914,26.0472
6.672,2.56635,25.9764
6.673,2.57355,25.9058
6.674,2.58074,25.8352
6.675,2.58792,25.7647
6.676,2.59509,25.6944
6.677,2.60224,25.6241
6.678,2.60939,25.5539
6.679,2.61653,25.4838
6.68,2.62366,25.4138
6.681,2.63078,25.3439
6.682,2.63789,25.2742
6.683,2.64499,25.2045
6.684,2.65208,25.1349
6.685,2.65916,25.0653
6.686,2.66623,24.9959
6.687,2.67329,24.9266
6.688,2.68034,24.8574
6.689,2.68738,24.7883
6.69,2.69442,24.7193
6.691,2.70144,24.6503
6.692,2.70845,24.5815
6.693,2.71545,24.5128
6.694,2.72244,24.4441
6.695,2.72942,24.3756
6.696,2.7364,24.3071
6.697,2.74336,24.2388
6.698,2.75031,24.1705
6.699,2.75726,24.1024
6.7,2.76419,24.0343
6.701,2.77111,23.9663
6.702,2.77803,23.8985
6.703,2.78493,23.8307
6.704,2.79182,23.763
6.705,2.79871,23.6954
6.706,2.80558,23.628
6.707,2.81245,23.5606
6.708,2.8193,23.4933
6.709,2.82615,23.4261
6.71,2.83298,23.359
6.711,2.83981,23.292
6.712,2.84662,23.2251
6.713,2.85343,23.1583
6.714,2.86022,23.0915
6.715,2.86701,23.0249
6.716,2.87378,22.9584
6.717,2.88055,22.892
6.718,2.88731,22.8256
6.719,2.89405,22.7594
6.72,2.90079,22.6933
6.721,2.90752,22.6272
6.722,2.91424,22.5613
6.723,2.92094,22.4954
6.724,2.92764,22.4297
6.725,2.93433,22.364
6.726,2.94101,22.2985
6.727,2.94768,22.233
6.728,2.95433,22.1676
6.729,2.96098,22.1024
6.73,2.96762,22.0372
6.731,2.97425,21.9721
6.732,2.98087,21.9071
6.733,2.98748,21.8422
6.734,2.99408,21.7774
6.735,3.00067,21.7128
6.736,3.00725,21.6482
6.737,3.01382,21.5837
6.738,3.02038,21.5192
6.739,3.02693,21.4549
6.74,3.03347,21.3907
6.741,3.04,21.3266
6.742,3.04652,21.2626
6.743,3.05303,21.1987
6.744,3.05954,21.1348
6.745,3.06603,21.0711
6.746,3.07251,21.0075
6.747,3.07898,20.9439
6.748,3.08544,20.8805
6.749,3.0919,20.8171
6.75,3.09834,20.7539
6.751,3.10477,20.6907
6.752,3.11119,20.6277
6.753,3.11761,20.5647
6.754,3.12401,20.5018
6.755,3.1304,20.4391
6.756,3.13679,20.3764
6.757,3.14316,20.3138
6.758,3.14953,20.2513
6.759,3.15588,20.189
6.76,3.16223,20.1267
6.761,3.16856,20.0645
6.762,3.17488,20.0024
6.763,3.1812,19.9404
6.764,3.18751,19.8785
6.765,3.1938,19.8167
6.766,3.20009,19.755
6.767,3.20636,19.6934
6.768,3.21263,19.6318
6.769,3.21888,19.5704
6.77,3.22513,19.5091
6.771,3.23137,19.4479
6.772,3.23759,19.3867
6.773,3.24381,19.3257
6.774,3.25002,19.2647
6.775,3.25622,19.2039
6.776,3.2624,19.1432
6.777,3.26858,19.0825
6.778,3.27475,19.0219
6.779,3.28091,18.9615
6.78,3.28706,18.9011
6.781,3.29319,18.8409
6.782,3.29932,18.7807
6.783,3.30544,18.7206
6.784,3.31155,18.6606
6.785,3.31765,18.6007
6.786,3.32374,18.541
6.787,3.32982,18.4813
6.788,3.33589,18.4217
6.789,3.34195,18.3622
6.79,3.348,18.3028
6.791,3.35404,18.2435
6.792,3.36007,18.1843
6.793,3.36609,18.1252
6.794,3.3721,18.0661
6.795,3.3781,18.0072
6.796,3.3841,17.9484
6.797,3.39008,17.8897
6.798,3.39605,17.831
6.799,3.40201,17.7725
6.8,3.40796,17.7141
6.801,3.41391,17.6557
6.802,3.41984,17.5975
6.803,3.42576,17.5393
6.804,3.43167,17.4813
6.805,3.43758,17.4233
6.806,3.44347,17.3655
6.807,3.44935,17.3077
6.808,3.45523,17.25
6.809,3.46109,17.1924
6.81,3.46695,17.135
6.811,3.47279,17.0776
6.812,3.47862,17.0203
6.813,3.48445,16.9631
6.814,3.49026,16.906
6.815,3.49607,16.849
6.816,3.50186,16.7921
6.817,3.50765,16.7353
6.818,3.51342,16.6786
6.819,3.51919,16.622
6.82,3.52495,16.5655
6.821,3.53069,16.5091
6.822,3.53643,16.4528
6.823,3.54215,16.3965
6.824,3.54787,16.3404
6.825,3.55358,16.2844
6.826,3.55928,16.2284
6.827,3.56496,16.1726
6.828,3.57064,16.1168
6.829,3.57631,16.0612
6.83,3.58197,16.0056
6.831,3.58761,15.9502
6.832,3.59325,15.8948
6.833,3.59888,15.8396
6.834,3.6045,15.7844
6.835,3.61011,15.7293
6.836,3.61571,15.6744
6.837,3.6213,15.6195
6.838,3.62688,15.5647
6.839,3.63245,15.51
6.84,3.638,15.4554
6.841,3.64355,15.4009
6.842,3.6491,15.3465
6.843,3.65463,15.2922
6.844,3.66015,15.238
6.845,3.66566,15.1839
6.846,3.67116,15.1299
6.847,3.67665,15.076
6.848,3.68213,15.0222
6.849,3.6876,14.9685
6.85,3.69306,14.9148
6.851,3.69851,14.8613
6.852,3.70396,14.8079
6.853,3.70939,14.7545
6.854,3.71481,14.7013
6.855,3.72022,14.6481
6.856,3.72563,14.5951
6.857,3.73102,14.5421
6.858,3.7364,14.4893
6.859,3.74178,14.4365
6.86,3.74714,14.3839
6.861,3.75249,14.3313
6.862,3.75784,14.2788
6.863,3.76317,14.2264
6.864,3.7685,14.1742
6.865,3.77381,14.122
6.866,3.77912,14.0699
6.867,3.78441,14.0179
6.868,3.7897,13.966
6.869,3.79497,13.9142
6.87,3.80024,13.8625
6.871,3.80549,13.8109
6.872,3.81074,13.7594
6.873,3.81597,13.708
6.874,3.8212,13.6567
6.875,3.82642,13.6054
6.876,3.83162,13.5543
6.877,3.83682,13.5033
6.878,3.84201,13.4523
6.879,3.84718,13.4015
6.88,3.85235,13.3508
6.881,3.85751,13.3001
6.882,3.86266,13.2496
6.883,3.86779,13.1991
6.884,3.87292,13.1488
6.885,3.87804,13.0985
6.886,3.88315,13.0484
6.887,3.88825,12.9983
6.888,3.89334,12.9483
6.889,3.89842,12.8984
6.89,3.90348,12.8487
6.891,3.90854,12.799
6.892,3.91359,12.7494
6.893,3.91863,12.6999
6.894,3.92366,12.6505
6.895,3.92868,12.6012
6.896,3.93369,12.552
6.897,3.93869,12.5029
6.898,3.94369,12.4539
6.899,3.94867,12.405
6.9,3.95364,12.3562
6.901,3.9586,12.3075
6.902,3.96355,12.2588
6.903,3.96849,12.2103
6.904,3.97342,12.1619
6.905,3.97835,12.1135
6.906,3.98326,12.0653
6.907,3.98816,12.0172
6.908,3.99305,11.9691
6.909,3.99794,11.9212
6.91,4.00281,11.8733
6.911,4.00767,11.8256
6.912,4.01253,11.7779
6.913,4.01737,11.7303
6.914,4.0222,11.6829
6.915,4.02703,11.6355
6.916,4.03184,11.5882
6.917,4.03665,11.541
6.918,4.04144,11.494
6.919,4.04623,11.447
6.92,4.051,11.4001
6.921,4.05577,11.3533
6.922,4.06052,11.3066
6.923,4.06527,11.26
6.924,4.07,11.2135
6.925,4.07473,11.1671
6.926,4.07944,11.1208
6.927,4.08415,11.0745
6.928,4.08885,11.0284
6.929,4.09353,10.9824
6.93,4.09821,10.9365
6.931,4.10288,10.8906
6.932,4.10754,10.8449
6.933,4.11218,10.7993
6.934,4.11682,10.7537
6.935,4.12145,10.7083
6.936,4.12607,10.6629
6.937,4.13067,10.6177
6.938,4.13527,10.5725
6.939,4.13986,10.5275
6.94,4.14444,10.4825
6.941,4.14901,10.4376
6.942,4.15357,10.3928
6.943,4.15812,10.3482
6.944,4.16266,10.3036
6.945,4.16719,10.2591
6.946,4.17171,10.2147
6.947,4.17622,10.1704
6.948,4.18072,10.1262
6.949,4.18521,10.0821
6.95,4.18969,10.0381
6.951,4.19416,9.99422
6.952,4.19862,9.95041
6.953,4.20307,9.90669
6.954,4.20751,9.86307
6.955,4.21194,9.81955
6.956,4.21637,9.77613
6.957,4.22078,9.7328
6.958,4.22518,9.68956
6.959,4.22957,9.64643
6.96,4.23395,9.60339
6.961,4.23833,9.56044
6.962,4.24269,9.51759
6.963,4.24704,9.47484
6.964,4.25139,9.43218
6.965,4.25572,9.38962
6.966,4.26004,9.34716
6.967,4.26436,9.30479
6.968,4.26866,9.26252
6.969,4.27296,9.22035
6.97,4.27724,9.17827
6.971,4.28152,9.13629
6.972,4.28578,9.0944
6.973,4.29004,9.05261
6.974,4.29428,9.01092
6.975,4.29852,8.96932
6.976,4.30274,8.92782
6.977,4.30696,8.88641
6.978,4.31116,8.8451
6.979,4.31536,8.80389
6.98,4.31955,8.76278
6.981,4.32372,8.72176
6.982,4.32789,8.68083
6.983,4.33205,8.64
6.984,4.33619,8.59927
6.985,4.34033,8.55864
6.986,4.34446,8.5181
6.987,4.34858,8.47766
6.988,4.35268,8.43731
6.989,4.35678,8.39706
6.99,4.36087,8.35691
6.991,4.36495,8.31685
6.992,4.36902,8.27689
6.993,4.37308,8.23702
6.994,4.37712,8.19725
6.995,4.38116,8.15758
6.996,4.38519,8.118
6.997,4.38921,8.07852
6.998,4.39322,8.03914
6.999,4.39722,7.99985
7,4.40121,7.96066
7.001,4.40519,7.92156
7.002,4.40916,7.88257
7.003,4.41312,7.84366
7.004,4.41708,7.80486
7.005,4.42102,7.76615
7.006,4.42495,7.72753
7.007,4.42887,7.68901
7.008,4.43278,7.65059
7.009,4.43668,7.61227
7.01,4.44057,7.57404
7.011,4.44446,7.53591
7.012,4.44833,7.49787
7.013,4.45219,7.45993
7.014,4.45604,7.42208
7.015,4.45989,7.38434
7.016,4.46372,7.34668
7.017,4.46754,7.30913
7.018,4.47136,7.27167
7.019,4.47516,7.23431
7.02,4.47896,7.19704
7.021,4.48274,7.15987
7.022,4.48651,7.12279
7.023,4.49028,7.08582
7.024,4.49403,7.04893
7.025,4.49778,7.01215
7.026,4.50151,6.97546
7.027,4.50524,6.93887
7.028,4.50895,6.90237
7.029,4.51266,6.86597
7.03,4.51636,6.82966
7.031,4.52004,6.79346
7.032,4.52372,6.75734
7.033,4.52738,6.72133
7.034,4.53104,6.68541
7.035,4.53469,6.64959
7.036,4.53832,6.61386
7.037,4.54195,6.57823
7.038,4.54557,6.54269
7.039,4.54918,6.50726
7.04,4.55277,6.47191
7.041,4.55636,6.43667
7.042,4.55994,6.40152
7.043,4.56351,6.36646
7.044,4.56707,6.33151
7.045,4.57062,6.29665
7.046,4.57416,6.26188
7.047,4.57768,6.22721
7.048,4.5812,6.19264
7.049,4.58471,6.15817
7.05,4.58821,6.12379
7.051,4.5917,6.0895
7.052,4.59518,6.05531
7.053,4.59865,6.02122
7.054,4.60211,5.98723
7.055,4.60556,5.95333
7.056,4.609,5.91953
7.057,4.61244,5.88582
7.058,4.61586,5.85221
7.059,4.61927,5.8187
7.06,4.62267,5.78528
7.061,4.62606,5.75196
7.062,4.62944,5.71874
7.063,4.63282,5.68561
7.064,4.63618,5.65257
7.065,4.63953,5.61964
7.066,4.64287,5.5868
7.067,4.64621,5.55405
7.068,4.64953,5.52141
7.069,4.65284,5.48886
7.07,4.65615,5.4564
7.071,4.65944,5.42404
7.072,4.66272,5.39178
7.073,4.666,5.35961
7.074,4.66926,5.32754
7.075,4.67252,5.29557
7.076,4.67576,5.26369
7.077,4.67899,5.23191
7.078,4.68222,5.20023
7.079,4.68544,5.16864
7.08,4.68864,5.13714
7.081,4.69184,5.10575
7.082,4.69502,5.07445
7.083,4.6982,5.04324
7.084,4.70136,5.01214
7.085,4.70452,4.98112
7.086,4.70767,4.95021
7.087,4.7108,4.91939
7.088,4.71393,4.88867
7.089,4.71705,4.85804
7.09,4.72015,4.82751
7.091,4.72325,4.79708
7.092,4.72634,4.76674
7.093,4.72942,4.7365
7.094,4.73249,4.70635
7.095,4.73554,4.6763
7.096,4.73859,4.64635
7.097,4.74163,4.61649
7.098,4.74466,4.58673
7.099,4.74768,4.55707
7.1,4.75069,4.5275
7.101,4.75369,4.49803
7.102,4.75668,4.46865
7.103,4.75966,4.43937
7.104,4.76263,4.41019
7.105,4.76559,4.3811
7.106,4.76854,4.35211
7.107,4.77148,4.32322
7.108,4.77441,4.29442
7.109,4.77733,4.26572
7.11,4.78024,4.23711
7.111,4.78314,4.20861
7.112,4.78603,4.18019
7.113,4.78891,4.15188
7.114,4.79179,4.12365
7.115,4.79465,4.09553
7.116,4.7975,4.0675
7.117,4.80034,4.03957
7.118,4.80317,4.01173
7.119,4.806,3.984
7.12,4.80881,3.95635
7.121,4.81161,3.92881
7.122,4.81441,3.90135
7.123,4.81719,3.874
7.124,4.81996,3.84674
7.125,4.82273,3.81958
7.126,4.82548,3.79251
7.127,4.82823,3.76554
7.128,4.83096,3.73867
7.129,4.83369,3.71189
7.13,4.8364,3.68521
7.131,4.83911,3.65863
7.132,4.8418,3.63214
7.133,4.84449,3.60575
7.134,4.84716,3.57945
7.135,4.84983,3.55325
7.136,4.85248,3.52715
7.137,4.85513,3.50114
7.138,4.85777,3.47523
7.139,4.86039,3.44942
7.14,4.86301,3.4237
7.141,4.86562,3.39808
7.142,4.86821,3.37255
7.143,4.8708,3.34712
7.144,4.87338,3.32179
7.145,4.87595,3.29655
7.146,4.8785,3.27141
7.147,4.88105,3.24636
7.148,4.88359,3.22141
7.149,4.88612,3.19656
7.15,4.88864,3.17181
7.151,4.89115,3.14715
7.152,4.89365,3.12258
7.153,4.89613,3.09812
7.154,4.89861,3.07374
7.155,4.90108,3.04947
7.156,4.90354,3.02529
7.157,4.90599,3.00121
7.158,4.90843,2.97722
7.159,4.91086,2.95333
7.16,4.91328,2.92954
7.161,4.9157,2.90584
7.162,4.9181,2.88224
7.163,4.92049,2.85873
7.164,4.92287,2.83533
7.165,4.92524,2.81201
7.166,4.9276,2.7888
7.167,4.92995,2.76568
7.168,4.9323,2.74265
7.169,4.93463,2.71973
7.17,4.93695,2.69689
7.171,4.93926,2.67416
7.172,4.94157,2.65152
7.173,4.94386,2.62898
7.174,4.94614,2.60653
7.175,4.94842,2.58418
7.176,4.95068,2.56193
7.177,4.95293,2.53977
7.178,4.95518,2.51771
7.179,4.95741,2.49574
7.18,4.95964,2.47387
7.181,4.96185,2.4521
7.182,4.96405,2.43042
7.183,4.96625,2.40884
7.184,4.96843,2.38736
7.185,4.97061,2.36597
7.186,4.97278,2.34468
7.187,4.97493,2.32348
7.188,4.97708,2.30239
7.189,4.97921,2.28138
7.19,4.98134,2.26048
7.191,4.98346,2.23967
7.192,4.98556,2.21895
7.193,4.98766,2.19833
7.194,4.98975,2.17781
7.195,4.99182,2.15739
7.196,4.99389,2.13706
7.197,4.99595,2.11682
7.198,4.998,2.09669
7.199,5.00003,2.07665
7.2,5.00206,2.0567
7.201,5.00408,2.03685
7.202,5.00609,2.0171
7.203,5.00809,1.99745
7.204,5.01008,1.97789
7.205,5.01206,1.95842
7.206,5.01403,1.93906
7.207,5.01598,1.91979
7.208,5.01793,1.90061
7.209,5.01987,1.88153
7.21,5.0218,1.86255
7.211,5.02372,1.84367
7.212,5.02563,1.82488
7.213,5.02754,1.80618
7.214,5.02943,1.78759
7.215,5.03131,1.76909
7.216,5.03318,1.75068
7.217,5.03504,1.73237
7.218,5.03689,1.71416
7.219,5.03873,1.69605
7.22,5.04057,1.67803
7.221,5.04239,1.6601
7.222,5.0442,1.64228
7.223,5.046,1.62454
7.224,5.04779,1.60691
7.225,5.04958,1.58937
7.226,5.05135,1.57193
7.227,5.05311,1.55458
7.228,5.05487,1.53733
7.229,5.05661,1.52018
7.23,5.05835,1.50312
7.231,5.06007,1.48616
7.232,5.06178,1.4693
7.233,5.06349,1.45253
7.234,5.06518,1.43586
7.235,5.06687,1.41928
7.236,5.06854,1.4028
7.237,5.07021,1.38642
7.238,5.07186,1.37013
7.239,5.07351,1.35394
7.24,5.07514,1.33784
7.241,5.07677,1.32185
7.242,5.07839,1.30594
7.243,5.07999,1.29014
7.244,5.08159,1.27443
7.245,5.08318,1.25881
7.246,5.08475,1.2433
7.247,5.08632,1.22787
7.248,5.08788,1.21255
7.249,5.08942,1.19732
7.25,5.09096,1.18219
7.251,5.09249,1.16715
7.252,5.09401,1.15221
7.253,5.09552,1.13737
7.254,5.09701,1.12262
7.255,5.0985,1.10797
7.256,5.09998,1.09341
7.257,5.10145,1.07896
7.258,5.10291,1.06459
7.259,5.10436,1.05033
7.26,5.1058,1.03616
7.261,5.10723,1.02208
7.262,5.10865,1.0081
7.263,5.11006,0.994223
7.264,5.11146,0.980438
7.265,5.11285,0.966749
7.266,5.11423,0.953156
7.267,5.1156,0.93966
7.268,5.11696,0.92626
7.269,5.11831,0.912956
7.27,5.11966,0.899748
7.271,5.12099,0.886636
7.272,5.12231,0.873621
7.273,5.12362,0.860702
7.274,5.12492,0.847879
7.275,5.12622,0.835153
7.276,5.1275,0.822522
7.277,5.12877,0.809988
7.278,5.13003,0.79755
7.279,5.13129,0.785209
7.28,5.13253,0.772963
7.281,5.13376,0.760814
7.282,5.13499,0.748761
7.283,5.1362,0.736804
7.284,5.13741,0.724944
7.285,5.1386,0.71318
7.286,5.13978,0.701512
7.287,5.14096,0.68994
7.288,5.14212,0.678464
7.289,5.14328,0.667085
7.29,5.14442,0.655802
7.291,5.14556,0.644615
7.292,5.14669,0.633525
7.293,5.1478,0.62253
7.294,5.14891,0.611632
